boletim_data,boletim_numero,tipo,numero,ano,orgao,data_ato,pagina,secao,ementa,relevante
2026-01-14,008/2026,DECISÃO,37.2026,,,,0,RESOLUÇÕES,,0
2026-01-14,008/2026,DECISÃO,27.2026,,,,0,RESOLUÇÕES,,0
2026-01-14,008/2026,PORTARIA,25,,DIRETOR DE ADMINISTRAÇÃO SUBSTITUTO DA PROCURADORIA-GERAL DO TRABALHO,2026-01-09,0,PORTARIAS,"Designa fiscalização da execução do Contrato nº 34/2025 celebrado com a empresa ECONET EDITORA EMPRESARIAL LTDA. prevista no inciso XV, do art. 270, do Regimento Interno Administrativo do Ministério Público do Trabalho, atualizado pela Portaria nº",0
2026-01-14,008/2026,PORTARIA,19,,,2026-01-13,0,PORTARIAS,"legais, considerando a Resolução n° 185, de 21 de junho de 2021, RESOLVE: Art. 1° Dispensar, a pedido, da Coordenadoria do GAET, a Coordenadora e o Vice-Coordenador, respectivamente, no âmbito da",0
2026-01-14,008/2026,PORTARIA,18,,,2026-01-13,0,PORTARIAS,"Designa Comissão para elaboração do Planejamento da Contratação. atribuições conferidas pela Portaria PRT 1ª n° 511, de 30/12/2015, e do inciso XXVIII, art. 306, do Regimento Interno Administrativo do",0
2026-01-14,008/2026,PORTARIA,20,,,2026-01-13,0,PORTARIAS,"Designa Comissão para elaboração do Planejamento da Contratação. atribuições conferidas pela Portaria PRT 1ª n° 511, de 30/12/2015, e do inciso XXVIII, art. 306, do Regimento Interno Administrativo do",0
2026-01-14,008/2026,PORTARIA,8,,,2026-01-13,0,PORTARIAS,"legais, CONSIDERANDO o disposto no inciso I § 2°, do artigo 1° da Portaria PGT n° 1728, de 2 de outubro de 2017 e na Portaria PGT n° 111, de 20 de março de 2012;",0
2026-01-14,008/2026,PORTARIA,6,,,2026-01-09,0,PORTARIAS,"Designa, no âmbito da Procuradoria Regional do Trabalho da 4ª Região, a Fiscalização e a Gestão dos Contratos Administrativos da PTM de Santo Ângelo.",0
2026-01-14,008/2026,PORTARIA,2,,,2026-01-13,0,PORTARIAS,"atribuições que lhe confere a Lei Orgânica do Ministério Público da União - Lei Complementar n° 75, de 20 de maio de 1993 -, especialmente o quanto fixado nos artigos 92, II e 91, XXIII, Considerando a Lei n° 13.024, de 26 de agosto de 2014, o Ato Conjunto PGR/CASMPU n° 1/2014, a Portaria PGT n° 673/2014 e, ainda,",0
2026-01-14,008/2026,EDITAL,1,,,2026-01-13,0,EDITAIS,"RECRUTAMENTO E SELEÇÃO INTERNA A DIVISÃO DE GESTÃO DE PESSOAS DA PROCURADORIA REGIONAL DO TRABALHO DA 8ª REGIÃO resolve divulgar a abertura de inscrições e estabelecer normas para realização do 1º Processo Seletivo de Recrutamento e Seleção Interna de 2026 da Procuradoria Regional do Trabalho da 8ª Região, de acordo com as Portarias MPT n° 364, de 25 de maio de 2016 e PRT/8ª",0
2026-01-14,008/2026,PORTARIA,3,,,2026-01-12,0,PORTARIAS,"Institui a Comissão de Organização de Evento Comemorativo de 50 anos da PRT9 e designa seus integrantes. que lhe foram delegadas pela Portaria n° 1.728, de 02 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso",0
2026-01-14,008/2026,PORTARIA,4,,,2026-01-12,0,PORTARIAS,"Retifica designação de Membro da Procuradoria Regional do Trabalho da 9ª Região para cumulação de Ofício legais,",0
2026-01-14,008/2026,PORTARIA,7,,,2026-01-13,0,PORTARIAS,"Designa Membra e Membro da Procuradoria Regional do Trabalho da 9ª Região para cumulação de Ofício legais,",0
2026-01-14,008/2026,PORTARIA,5,,,2026-01-13,0,PORTARIAS,"estabelecidas no Regimento Interno Administrativo do Ministério Público do Trabalho, e considerando o disposto no Manual de Planejamento de Contratações do MPT, bem como os documentos anexados no PGEA  20.02.0907.0000014/2026-88, RESOLVE: Art. 1° Constituir comissão de Planejamento da Contratação para, conjuntamente, elaborar os Estudos Técnicos Preliminares, o",0
2026-01-14,008/2026,PORTARIA,1,,,2026-01-13,0,PORTARIAS,"notadamente em face do disposto no artigo 1°, inciso II, da Portaria PGT N° 1728, de 2 de outubro de 2017; CONSIDERANDO o disposto no art. 10, cumulado com o art. 13 da Portaria n.673,de 24 de outubro de 2014, que regulamenta o pagamento, no âmbito do Ministério Público do Trabalho, da gratificação por exercício cumulativo de Ofícios instituída pela Lei n.",0
2025-01-14,009/2025,PORTARIA,8,,SUBPROCURADOR-GERAL DO TRABALHO,2025-01-13,0,PORTARIAS,"de 02/08/2022, e considerando o disposto na Portaria PGT nº 1608, de 11/11/2021, bem como os dados e informações constantes do PGEA  20.02.0200.0000777/2023-92, RESOLVE: Art. 1º Prorrogar, por 1 (um) ano, o  Grupo Especial de Atuação Finalística - GEAF, constituído pela Portaria PGT n° 1404.2023 e alterado",0
2025-01-14,009/2025,PORTARIA,9,,SUBPROCURADOR-GERAL DO TRABALHO,2025-01-13,0,PORTARIAS,"de 02/08/2022, e considerando o disposto na Portaria PGT nº 1608, de 11/11/2021, bem como os dados e informações constantes do PGEA  20.02.0500.0001002/2023-90, RESOLVE: Art. 1º Prorrogar, por 1 (um) ano, o  Grupo Especial de Atuação Finalística - GEAF, constituído pela Portaria PGT n° 1005.2023, para",0
2025-01-14,009/2025,PORTARIA,10,,SUBPROCURADOR-GERAL DO TRABALHO,2025-01-13,0,PORTARIAS,"de 02/08/2022, e considerando o disposto na Portaria PGT nº 1608, de 11/11/2021, bem como os dados e informações constantes do PGEA  20.02.1500.0000789/2019-68, RESOLVE: Art. 1º Prorrogar, por 1 (um) ano, o Grupo Especial de Atuação Finalística - GEAF, inicialmente constituído pela Portaria PGT nº 591, de",0
2025-01-14,009/2025,PORTARIA,11,,SUBPROCURADOR-GERAL DO TRABALHO,2025-01-13,0,PORTARIAS,"de 02/08/2022, e considerando o disposto na Portaria PGT nº 1608, de 11/11/2021, bem como os dados e informações constantes do PGEA  20.02.0001.0011921/2022-79, RESOLVE: Art. 1º Dispensar, a pedido, a Procuradora do Trabalho LYS SOBRAL CARDOSO DE COMPOR o Grupo Especial de Atuação Finalística",0
2025-01-14,009/2025,PORTARIA,15,,PROCURADOR-GERAL DO TRABALHO,2025-01-11,0,PORTARIAS,"Complementar n° 75/1993, considerando o teor do Formulário de Proposição de Grupo de Estudo e Grupo de Trabalho, de 13/12/2024, subscrito pela Coordenadoria Nacional de Promoção da Igualdade de Oportunidades e Eliminação da Discriminação no Trabalho - Coordigualdade, bem como os dados e informações constantes do PGEA 20.02.0001.0005419/2022-63, RESOLVE:",0
2025-01-14,009/2025,PORTARIA,25,,SUBPROCURADOR-GERAL DO TRABALHO,2025-01-10,0,PORTARIAS,"de 02/08/2022, e considerando o disposto na Portaria PGT nº 1608, de 11/11/2021, bem como os dados e informações constantes do PGEA  20.02.0200.0002242/2023-16, RESOLVE: Art. 1º Prorrogar, por 1 (um) ano o  Grupo Especial de Atuação Finalística - GEAF constituído pela Portaria PGT n° 2021.2023 e alterada",0
2025-01-14,009/2025,PORTARIA,34,,PROCURADOR-GERAL DO TRABALHO,2025-01-11,0,PORTARIAS,"Complementar n° 75/1993, considerando o teor do Relatório Conclusivo de Grupo de Estudo e Grupo de Trabalho, de 09/12/2024, subscrito pela Coordenadoria Nacional de Promoção da Igualdade de Oportunidades e Eliminação da Discriminação no Trabalho (COORDIGUALDADE), bem como os dados e informações constantes do PGEA 20.02.0001.0007926/2023-77, RESOLVE:",0
2025-01-14,009/2025,EDITAL,2,,,,0,EDITAIS,,0
2025-01-14,009/2025,DECISÃO,75.2025,,,,0,RESOLUÇÕES,,0
2025-01-14,009/2025,PORTARIA,12,,,2025-01-13,0,PORTARIAS,"legais, considerando o disposto no inciso II do artigo 1º da Portaria PGT no 1.728/2017, no artigo 55 do Ato Conjunto PGR/CASMPU no 1/2014 e no § 5º do artigo 1º da Portaria PRT-1 nº338.2019, republicada pela Portaria PRT-1 nº 667.2021, RESOLVE: Art. 1º Designar de forma específica a Procuradora do Trabalho ERIKA GARCIA TREVIZO FELIPELLI da PRT1ª Região, para atuar na",0
2025-01-14,009/2025,PORTARIA,4,,,2025-01-13,0,PORTARIAS,"estabelecidas no art. 311, inciso XXVIII, do Regimento Interno Administrativo do Ministério Público do Trabalho, e considerando o disposto no Manual de Planejamento de Contratações do MPT, bem como os documentos anexados no PGEA 20.02.0901.0000150/2024-04, RESOLVE:",0
2025-01-14,009/2025,PORTARIA,06,,,2025-01-09,0,PORTARIAS,"legais, tendo em vista o disposto no PGEA nº 20.02.1002.0000006/2025-46 e no art. 1º, III e § 2º, XVI, da Portaria PGT nº 1728, de 2 de",0
2025-01-14,009/2025,PORTARIA,3,,,2025-01-13,0,PORTARIAS,"notadamente em face do disposto no artigo 1°, inciso II, da Portaria PGT N° 1728, de 2 de outubro de 2017; CONSIDERANDO o disposto no art. 10, cumulado com o art. 13 da Portaria n.673,de 24 de outubro de 2014, que regulamenta o pagamento, no âmbito do Ministério Público do Trabalho, da gratificação por exercício cumulativo de Ofícios instituída pela Lei n.",0
2025-01-14,009/2025,EDITAL,1,,,,0,EDITAIS,,0
2025-01-14,009/2025,EDITAL,3,,,2025-01-13,0,EDITAIS,(PGEA 20.02.1500.0000070/2025-63) Dispõe sobre a formação de lista específica para substituição do 4° Ofício Geral da Procuradoria do Trabalho no Município de Sorocaba.,0
2025-01-14,009/2025,DECISÃO,38.2025,,,,0,DIVERSOS,,0
2025-01-14,009/2025,PORTARIA,6,,,2025-01-09,0,PORTARIAS,"Define os dias em que não haverá expediente nas unidades da PRT 19ª Região, no ano de 2025. legais e regulamentares, e",0
2025-01-14,009/2025,DESPACHO,48.2025,,,,0,PORTARIAS,,0
2025-01-14,009/2025,PORTARIA,07,,,2025-01-13,0,PORTARIAS,"(PGEA 20.02.2000.0000004/2023-74) delegada por meio da Portaria MPTPGT nº 674/2014, bem como no disposto no artigo 10 da Portaria PGT nº 673/2014, Considerando a alteração das férias do(a) Procurador(a) do Trabalho MANOEL ADROALDO BISPO, relativas ao período de 27 a",0
2025-01-14,009/2025,PORTARIA,08,,,2025-01-13,0,PORTARIAS,"(PGEA 20.02.2000.0000004/2023-74) delegada por meio da Portaria MPTPGT nº 674/2014, bem como no disposto no artigo 10 da Portaria PGT nº 673/2014, Considerando a alteração das férias do(a) Procurador(a) do Trabalho EMERSON ALBUQUERQUE RESENDE, relativas ao período",0
2025-01-14,009/2025,PORTARIA,2,,,2025-01-13,0,PORTARIAS,"legais, considerando o teor da Portaria PRT21 nº 225 de 13 de dezembro de 2016, especialmente  a previsão do § 4º do artigo 4º e no art. 13, referente à designação para substituição por acumulação de ofícios desta Procuradoria Regional do Trabalho da 21ª Região, RESOLVE:",0
2026-01-15,009/2026,PORTARIA,4,,PROCURADORA-GERAL DO TRABALHO EM EXERCÍCIO,2026-01-07,0,PORTARIAS,"91, da Lei Complementar n° 75/1993, e considerando os dados e informações constantes do PGEA 20.02.1400.0000642/2022- 96, RESOLVE: Art. 1° Dispensar o Procurador do Trabalho IGOR SOUSA GONÇALVES de compor o Grupo Especial de Trabalho, constituído pela",0
2026-01-15,009/2026,DECISÃO,58.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,63.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,54.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,61.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,48.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,PORTARIA,44,,DIRETOR DE ADMINISTRAÇÃO SUBSTITUTO DA PROCURADORIA-GERAL DO TRABALHO,2026-01-14,0,PORTARIAS,"Designa fiscalização da execução da ARP 02/2026, firmada com a empresa ARTEMIS SOLUÇÕES PREVENÇÃO CONTRA INCÊNDIO LTDA.",0
2026-01-15,009/2026,DECISÃO,72.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,69.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,67.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,85.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,94.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,DECISÃO,95.2026,,,,0,PORTARIAS,,0
2026-01-15,009/2026,PORTARIA,22,,,2026-01-13,0,PORTARIAS,"legais, considerando o disposto no inciso II do artigo 1° da Portaria PGT no 1.728/2017, no artigo 55 do Ato Conjunto PGR/CASMPU no 1/2014 e no § 5° do artigo 1° da Portaria PRT-1 n°338.2019, republicada pela Portaria PRT-1 n° 667.2021, RESOLVE: Art. 1° Designar de forma específica a Procuradora do Trabalho ERIKA GARCIA TREVIZO FELIPELLI da PRT1ª Região, para atuar na",0
2026-01-15,009/2026,PORTARIA,12,,,2026-01-13,0,PORTARIAS,"Altera a Portaria PRT-3 n° 246, de 18 de setembro de 2023, que dispõe sobre a forma de realização de perícia singular na Procuradoria Regional do Trabalho da 3ª Região.",0
2026-01-15,009/2026,PORTARIA,13,,,2026-01-13,0,PORTARIAS,"Dispõe sobre a submissão de Servidores e Membros lotados na PRT da 3ª Região à Junta Médica Oficial, na hipótese prevista no art. 4° da Portaria PGT n° 312/2014.",0
2026-01-15,009/2026,PORTARIA,14,,,2026-01-14,0,PORTARIAS,"Dispensa integrante do Comitê Regional de Equidade de Gênero, Raça e Diversidade da PRT-3ª Região e retifica a Portaria PRT-3 n° 184, de 3 de julho de 2024.",0
2026-01-15,009/2026,PORTARIA,3,,PROCURADOR-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA OITAVA REGIÃO,2026-01-14,0,PORTARIAS,"Belém-PA, 13 de janeiro de 2026. atribuições legais,",0
2026-01-15,009/2026,PORTARIA,9,,,2026-01-13,0,PORTARIAS,Altera os(as) representantes da PRT14 na Comissão da Rede de Controle da Gestão Pública (CERCCO) e no Fórum Permanente de Prevenção e Combate à Corrupção (FOCCO). Altera Portaria 125.2025.,0
2026-01-15,009/2026,PORTARIA,10,,,2026-01-13,0,PORTARIAS,"Institui o Plano de Trabalho Sustentável da Procuradoria Regional do Trabalho da 14ª Região para o biênio 2025-2026. legais, em especial as previstas na Portaria PGT n° 1728, 02/10/2017; e",0
2026-01-15,009/2026,PORTARIA,11,,,2026-01-14,0,PORTARIAS,"Nomeia a Comissão para apuração das irregularidades comunicadas no âmbito da execução do Pregão Eletrônico n° 90008/2025, constante do PGEA 20.02.1400.0000533/2025-23, nos termos do art. 158 da Lei n° 14.133/2021.",0
2026-01-15,009/2026,PORTARIA,390,,,2025-12-18,0,PORTARIAS,(PGEA 20.02.1505.0000085/2025-68) Concede menção de elogio a servidor da Procuradoria Regional do Trabalho da 15ª Região.,0
2025-01-15,010/2025,PORTARIA,18,,PROCURADOR-GERAL DO TRABALHO,2025-01-14,0,PORTARIAS,"Complementar n° 75/1993, considerando o teor do Formulário de Proposição de Grupo de Estudo, de 10/12/2024, subscrito pela Coordenadoria Nacional de Promoção da Igualdade de Oportunidades e Eliminação da Discriminação no Trabalho (Coordigualdade), bem como os dados e as informações constantes do PGEA 20.02.0001.0006193/2024-14, RESOLVE:",0
2025-01-15,010/2025,PORTARIA,45,,PROCURADOR-GERAL DO TRABALHO,2025-01-14,0,PORTARIAS,"75/1993, satisfeitas as exigências da Resolução CSMPT n° 70/2008 e da Portaria PGT n° 196.2023, considerando os dados e informações constantes do PGEA  20.02.0200.0002516/2023-87, RESOLVE: Art. 1° Revogar a Portaria PGT n° 2180, de 23/11/2023, que autorizou, em caráter excepcional, o Procurador Regional do",0
2025-01-15,010/2025,PORTARIA,40,,PROCURADOR-GERAL DO TRABALHO,2025-01-14,0,PORTARIAS,"Complementar n° 75, de 20/05/93, considerando a necessidade de se preservar, em defesa da saúde e segurança das trabalhadoras e trabalhadores, a eficácia e o alcance social das atividades finalísticas do Ministério Público do Trabalho, bem como a de se assegurar a estrita observância dos princípios informadores da edição das Normas Regulamentadoras (NRs), e considerando o que consta do PGEA n° 20.",0
2025-01-15,010/2025,PORTARIA,41,,,2025-01-14,0,PORTARIAS,Designa fiscalização da execução das,0
2025-01-15,010/2025,DECISÃO,77.2025,,,,0,DESPACHO,,0
2025-01-15,010/2025,DECISÃO,89,,,,0,DESPACHO,,0
2025-01-15,010/2025,PORTARIA,15,,,2025-01-14,0,PORTARIAS,"legais, CONSIDERANDO a realização de dedetização em  todas as portas do prédio que abriga a Sede da Procuradoria Regional do Trabalho da 1ª Região,",0
2025-01-15,010/2025,PORTARIA,5,,,2025-01-14,0,PORTARIAS,"Designa, altera e torna sem efeito a designação de Membros do Trabalho da 3ª Região para atuar em substituição de Ofício. A VICE-PROCURADORA-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 3ª REGIÃO, no uso das atribuições previstas no art. 1º, §§ 1º e 4º da Portaria PGT nº 1728, de 2 de outubro de 2017, e na Portaria PRT-3 nº 302, de 09 de outubro de 2024,",0
2025-01-15,010/2025,PORTARIA,17,,,2025-01-14,0,PORTARIAS,"suas atribuições legais, considerando o estabelecido no § 1° do art. 52 do Ato Conjunto PGR/CASMPU n° 1/2014, na Portaria PRT 4ª Região n° 171, de 31 de outubro de 2014, no art. 11 da Portaria n° 050, de 30 de março de 2015, na Resolução CSMPT n° 133, de 25 de outubro de 2016 e nas Portarias PRT 4ª Região n° 88, de 4 de abril de 2017, e n° 199, de 14 de junho de 2018, referente à designação para s",0
2025-01-15,010/2025,PORTARIA,3,,,2025-01-13,0,PORTARIAS,"atribuições que lhe confere a Lei Orgânica do Ministério Público da União - Lei Complementar nº 75, de 20 de maio de 1993, especialmente o quanto fixado nos artigos 92, II e 91, XXIII, Considerando a Lei n° 13.024, de 26 de agosto de 2014, o Ato Conjunto PGR/CASMPU nº 1/2014, a Portaria PGT nº 673/2014 e, ainda,",0
2025-01-15,010/2025,PORTARIA,13,,,2025-01-13,0,PORTARIAS,"legais, resolve: Autorizar a Concessão de Suprimento de Fundos nº 12/2024 - PGEA nº 20.02.0600.0000022/2025-18, para o servidor RICARDO VAZ GOMES BASTOS, CPF nº 007.719.764-02, Matrícula , no valor de R$ 5.500,00 (cinco mil, quinhentos reais), sendo:",0
2025-01-15,010/2025,PORTARIA,11,,,2025-01-13,0,PORTARIAS,Designa Membros do Ministério Público do Trabalho lotados na substituição de Ofício.,0
2025-01-15,010/2025,PORTARIA,12,,,2025-01-13,0,PORTARIAS,Designa Membros do Ministério Público do Trabalho lotados na substituição de Ofício.,0
2025-01-15,010/2025,PORTARIA,14,,,2025-01-14,0,PORTARIAS,Designa fiscalização da execução da Nota,0
2025-01-15,010/2025,PORTARIA,9,,VICE-PROCURADOR-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA VIGÉSIMA SEGUNDA REGIÃO,2025-01-13,0,PORTARIAS,"Altera escala de plantão para atuação em 2º grau de jurisdição no âmbito da Procuradoria Regional do Trabalho da 19ª Região. lhe confere o Regimento Interno do Ministério Público do Trabalho, aprovado pela Portaria PGT nº 1314/2017, e considerando as",0
2025-01-15,010/2025,PORTARIA,6,,,2025-01-14,0,PORTARIAS,"Dispõe sobre as alterações das Portarias PRT23 n. 178/2024 e 4/2025, referentes às substituições previstas para o mês de janeiro de 2025. previstas no art. 92, II, c/c o art. 91, XXI, ambos da Lei Complementar n. 75/1993, e nos arts. 1°, II, da Portaria PGT n. 1.728/2017 e 14,",0
2026-01-16,010/2026,PORTARIA,43,,PROCURADORA-GERAL DO TRABALHO EM EXERCÍCIO,2026-01-15,0,PORTARIAS,"91 da Lei Complementar n° 75/1993, considerando o teor do Relatório Conclusivo e Termo de Prorrogação de Projeto Estratégico Nacional, de 29/08/2025, subscrito pela Coordenadoria Nacional de Defesa do Meio Ambiente do Trabalho - CODEMAT, bem como os demais dados e informações constantes do PGEA  20.02.1202.0000021/2021-48, RESOLVE:",0
2026-01-16,010/2026,PORTARIA,45,,PROCURADORA-GERAL DO TRABALHO EM EXERCÍCIO,2026-01-15,0,PORTARIAS,"art. 91, XXI, da Lei Complementar n° 75/93, de 20/5/1993, e a competência delegada pelo item “XV”, do art. 1°, da Portaria n° 1252, de 20/08/2025, alterada pela Portaria n° 1280, de 26/08/2025, e tendo em vista o que consta nos arts. 52 e 53, do Ato Conjunto PGR/CASMPU n° 1/2014, e no PGEA 20.02.1100.0000154/2023-18, RESOLVE:",0
